geoid,PUMA,WGTP,NP,TYPE,VEH,HHT,HINCP,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size,synthetic_household_id
14000US06089010703,8900,36,2,1,2.0,3.0,118000.0,100000_124999,2,other_female_householder,no_65_plus,36.0,2,syn_t010_h0000019
14000US06089010703,8900,19,2,1,2.0,1.0,70000.0,60000_74999,2,married_couple,has_65_plus,19.0,2,syn_t010_h0000020
14000US06089010703,8900,12,2,1,6.0,1.0,28900.0,25000_29999,4_plus,married_couple,has_65_plus,12.0,2,syn_t010_h0000021
14000US06089010703,8900,8,2,1,1.0,7.0,50400.0,50000_59999,1,nonfamily_not_living_alone,no_65_plus,8.0,2,syn_t010_h0000022
14000US06089010703,8900,12,3,1,2.0,1.0,73500.0,60000_74999,2,married_couple,has_65_plus,12.0,3,syn_t010_h0000023
14000US06089010703,8900,41,3,1,1.0,1.0,69000.0,60000_74999,1,married_couple,no_65_plus,41.0,3,syn_t010_h0000024
14000US06089010704,8900,28,3,1,1.0,2.0,97700.0,75000_99999,1,other_male_householder,no_65_plus,28.0,3,syn_t011_h0000001
14000US06089010704,8900,18,2,1,2.0,5.0,26000.0,25000_29999,2,nonfamily_living_alone,has_65_plus,18.0,2,syn_t011_h0000002
14000US06089010704,8900,13,2,1,2.0,5.0,84650.0,75000_99999,2,nonfamily_living_alone,no_65_plus,13.0,2,syn_t011_h0000003
14000US06089010704,8900,15,2,1,2.0,1.0,82700.0,75000_99999,2,married_couple,has_65_plus,15.0,2,syn_t011_h0000004
14000US06089010704,8900,21,4,1,2.0,1.0,200000.0,200000_plus,2,married_couple,no_65_plus,21.0,4,syn_t011_h0000005
14000US06089010704,8900,36,1,1,1.0,4.0,24000.0,20000_24999,1,nonfamily_living_alone,no_65_plus,36.0,1,syn_t011_h0000006
14000US06089010704,8900,21,2,1,1.0,3.0,66500.0,60000_74999,1,other_female_householder,no_65_plus,21.0,2,syn_t011_h0000007
14000US06089010704,8900,12,1,1,1.0,4.0,18600.0,15000_19999,1,nonfamily_living_alone,no_65_plus,12.0,1,syn_t011_h0000008
14000US06089010704,8900,9,3,1,1.0,5.0,9100.0,lt_10000,1,nonfamily_living_alone,no_65_plus,9.0,3,syn_t011_h0000009
14000US06089010704,8900,11,1,1,1.0,6.0,87300.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,11.0,1,syn_t011_h0000010
14000US06089010704,8900,14,1,1,1.0,4.0,50000.0,50000_59999,1,nonfamily_living_alone,has_65_plus,14.0,1,syn_t011_h0000011
14000US06089010704,8900,14,1,1,1.0,4.0,32000.0,30000_34999,1,nonfamily_living_alone,has_65_plus,14.0,1,syn_t011_h0000012
14000US06089010704,8900,52,2,1,2.0,2.0,46800.0,45000_49999,2,other_male_householder,no_65_plus,52.0,2,syn_t011_h0000013
14000US06089010704,8900,13,2,1,2.0,1.0,42200.0,40000_44999,2,married_couple,has_65_plus,13.0,2,syn_t011_h0000014
14000US06089010704,8900,12,2,1,3.0,1.0,74500.0,60000_74999,3,married_couple,no_65_plus,12.0,2,syn_t011_h0000015
14000US06089010704,8900,14,2,1,2.0,1.0,24400.0,20000_24999,2,married_couple,has_65_plus,14.0,2,syn_t011_h0000016
14000US06089010704,8900,10,2,1,3.0,1.0,72000.0,60000_74999,3,married_couple,no_65_plus,10.0,2,syn_t011_h0000017
14000US06089010704,8900,27,1,1,1.0,6.0,7000.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,27.0,1,syn_t011_h0000018
14000US06089010704,8900,38,3,1,1.0,3.0,20000.0,20000_24999,1,other_female_householder,no_65_plus,38.0,3,syn_t011_h0000019
14000US06089010704,8900,9,2,1,1.0,5.0,66300.0,60000_74999,1,nonfamily_living_alone,has_65_plus,9.0,2,syn_t011_h0000020
14000US06089010704,8900,14,2,1,2.0,1.0,47100.0,45000_49999,2,married_couple,has_65_plus,14.0,2,syn_t011_h0000021
14000US06089010704,8900,19,1,1,1.0,4.0,372000.0,200000_plus,1,nonfamily_living_alone,no_65_plus,19.0,1,syn_t011_h0000022
14000US06089010704,8900,22,1,1,1.0,4.0,14400.0,10000_14999,1,nonfamily_living_alone,has_65_plus,22.0,1,syn_t011_h0000023
14000US06089010704,8900,22,1,1,1.0,6.0,11000.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,22.0,1,syn_t011_h0000024
14000US06089010704,8900,37,1,1,0.0,4.0,11500.0,10000_14999,0,nonfamily_living_alone,no_65_plus,37.0,1,syn_t011_h0000025
14000US06089010704,8900,14,4,1,5.0,1.0,63000.0,60000_74999,4_plus,married_couple,no_65_plus,14.0,4,syn_t011_h0000026
14000US06089010803,8900,8,1,1,2.0,4.0,26400.0,25000_29999,2,nonfamily_living_alone,has_65_plus,8.0,1,syn_t012_h0000001
14000US06089010803,8900,35,2,1,2.0,1.0,64500.0,60000_74999,2,married_couple,no_65_plus,35.0,2,syn_t012_h0000002
14000US06089010803,8900,57,2,1,0.0,2.0,20000.0,20000_24999,0,other_male_householder,no_65_plus,57.0,2,syn_t012_h0000003
14000US06089010803,8900,39,2,1,1.0,7.0,35600.0,35000_39999,1,nonfamily_not_living_alone,no_65_plus,39.0,2,syn_t012_h0000004
14000US06089010803,8900,27,2,1,1.0,5.0,44800.0,40000_44999,1,nonfamily_living_alone,has_65_plus,27.0,2,syn_t012_h0000005
14000US06089010803,8900,48,3,1,2.0,1.0,90000.0,75000_99999,2,married_couple,no_65_plus,48.0,3,syn_t012_h0000006
14000US06089010803,8900,15,1,1,2.0,4.0,90000.0,75000_99999,2,nonfamily_living_alone,no_65_plus,15.0,1,syn_t012_h0000007
14000US06089010803,8900,69,1,1,1.0,4.0,40000.0,40000_44999,1,nonfamily_living_alone,no_65_plus,69.0,1,syn_t012_h0000008
14000US06089010803,8900,15,3,1,1.0,1.0,149100.0,125000_149999,1,married_couple,no_65_plus,15.0,3,syn_t012_h0000009
14000US06089010803,8900,34,1,1,1.0,4.0,15200.0,15000_19999,1,nonfamily_living_alone,has_65_plus,34.0,1,syn_t012_h0000010
14000US06089010803,8900,14,3,1,3.0,1.0,98000.0,75000_99999,3,married_couple,no_65_plus,14.0,3,syn_t012_h0000011
14000US06089010803,8900,63,2,1,2.0,1.0,24000.0,20000_24999,2,married_couple,no_65_plus,63.0,2,syn_t012_h0000012
14000US06089010803,8900,9,1,1,1.0,4.0,40000.0,40000_44999,1,nonfamily_living_alone,no_65_plus,9.0,1,syn_t012_h0000013
14000US06089010803,8900,11,3,1,4.0,1.0,238000.0,200000_plus,4_plus,married_couple,no_65_plus,11.0,3,syn_t012_h0000014
14000US06089010803,8900,10,2,1,3.0,1.0,37200.0,35000_39999,3,married_couple,has_65_plus,10.0,2,syn_t012_h0000015
14000US06089010803,8900,26,2,1,2.0,1.0,82260.0,75000_99999,2,married_couple,has_65_plus,26.0,2,syn_t012_h0000016
14000US06089010803,8900,15,3,1,3.0,5.0,35800.0,35000_39999,3,nonfamily_living_alone,no_65_plus,15.0,3,syn_t012_h0000017
14000US06089010803,8900,12,2,1,5.0,2.0,105000.0,100000_124999,4_plus,other_male_householder,no_65_plus,12.0,2,syn_t012_h0000018
14000US06089010803,8900,22,2,1,2.0,1.0,93700.0,75000_99999,2,married_couple,no_65_plus,22.0,2,syn_t012_h0000019
14000US06089010803,8900,41,2,1,1.0,3.0,55000.0,50000_59999,1,other_female_householder,no_65_plus,41.0,2,syn_t012_h0000020
14000US06089010803,8900,15,2,1,5.0,1.0,28000.0,25000_29999,4_plus,married_couple,no_65_plus,15.0,2,syn_t012_h0000021
14000US06089010803,8900,16,2,1,3.0,1.0,68700.0,60000_74999,3,married_couple,no_65_plus,16.0,2,syn_t012_h0000022
14000US06089010803,8900,13,4,1,3.0,1.0,84900.0,75000_99999,3,married_couple,no_65_plus,13.0,4,syn_t012_h0000023
14000US06089010803,8900,42,3,1,3.0,1.0,137000.0,125000_149999,3,married_couple,no_65_plus,42.0,3,syn_t012_h0000024
14000US06089010803,8900,12,2,1,2.0,5.0,57300.0,50000_59999,2,nonfamily_living_alone,has_65_plus,12.0,2,syn_t012_h0000025
14000US06089010803,8900,43,2,1,1.0,5.0,23700.0,20000_24999,1,nonfamily_living_alone,no_65_plus,43.0,2,syn_t012_h0000026
14000US06089010803,8900,16,1,1,1.0,4.0,35000.0,35000_39999,1,nonfamily_living_alone,no_65_plus,16.0,1,syn_t012_h0000027
14000US06089010803,8900,11,1,1,2.0,4.0,2130.0,lt_10000,2,nonfamily_living_alone,has_65_plus,11.0,1,syn_t012_h0000028
14000US06089010803,8900,11,1,1,1.0,4.0,3100.0,lt_10000,1,nonfamily_living_alone,no_65_plus,11.0,1,syn_t012_h0000029
14000US06089010803,8900,46,2,1,2.0,1.0,82100.0,75000_99999,2,married_couple,no_65_plus,46.0,2,syn_t012_h0000030
14000US06089010803,8900,28,4,1,1.0,3.0,24000.0,20000_24999,1,other_female_householder,no_65_plus,28.0,4,syn_t012_h0000031
14000US06089010803,8900,14,1,1,1.0,4.0,0.0,lt_10000,1,nonfamily_living_alone,no_65_plus,14.0,1,syn_t012_h0000032
14000US06089010803,8900,8,2,1,1.0,1.0,29000.0,25000_29999,1,married_couple,has_65_plus,8.0,2,syn_t012_h0000033
14000US06089010804,8900,47,1,1,1.0,4.0,10500.0,10000_14999,1,nonfamily_living_alone,no_65_plus,47.0,1,syn_t013_h0000001
14000US06089010804,8900,28,2,1,4.0,1.0,81500.0,75000_99999,4_plus,married_couple,has_65_plus,28.0,2,syn_t013_h0000002
14000US06089010804,8900,13,3,1,3.0,3.0,43960.0,40000_44999,3,other_female_householder,no_65_plus,13.0,3,syn_t013_h0000003
14000US06089010804,8900,24,1,1,0.0,6.0,14600.0,10000_14999,0,nonfamily_not_living_alone,has_65_plus,24.0,1,syn_t013_h0000004
14000US06089010804,8900,23,3,1,4.0,1.0,158500.0,150000_199999,4_plus,married_couple,no_65_plus,23.0,3,syn_t013_h0000005
14000US06089010804,8900,9,2,1,2.0,1.0,84900.0,75000_99999,2,married_couple,has_65_plus,9.0,2,syn_t013_h0000006
14000US06089010804,8900,8,2,1,2.0,1.0,195000.0,150000_199999,2,married_couple,no_65_plus,8.0,2,syn_t013_h0000007
14000US06089010804,8900,28,2,1,1.0,5.0,89000.0,75000_99999,1,nonfamily_living_alone,no_65_plus,28.0,2,syn_t013_h0000008
14000US06089010804,8900,16,1,1,3.0,4.0,10200.0,10000_14999,3,nonfamily_living_alone,has_65_plus,16.0,1,syn_t013_h0000009
14000US06089010804,8900,9,3,1,2.0,1.0,111100.0,100000_124999,2,married_couple,no_65_plus,9.0,3,syn_t013_h0000010
14000US06089010804,8900,18,2,1,2.0,1.0,91000.0,75000_99999,2,married_couple,no_65_plus,18.0,2,syn_t013_h0000011
14000US06089010804,8900,16,2,1,2.0,1.0,228500.0,200000_plus,2,married_couple,has_65_plus,16.0,2,syn_t013_h0000012
14000US06089010805,8900,16,4,1,2.0,1.0,80000.0,75000_99999,2,married_couple,no_65_plus,16.0,4,syn_t014_h0000001
14000US06089010805,8900,10,2,1,2.0,1.0,61300.0,60000_74999,2,married_couple,has_65_plus,10.0,2,syn_t014_h0000002
14000US06089010805,8900,17,1,1,2.0,4.0,40000.0,40000_44999,2,nonfamily_living_alone,no_65_plus,17.0,1,syn_t014_h0000003
14000US06089010805,8900,15,1,1,2.0,4.0,45000.0,45000_49999,2,nonfamily_living_alone,no_65_plus,15.0,1,syn_t014_h0000004
14000US06089010805,8900,8,2,1,2.0,1.0,89400.0,75000_99999,2,married_couple,has_65_plus,8.0,2,syn_t014_h0000005
14000US06089010805,8900,21,1,1,1.0,4.0,28400.0,25000_29999,1,nonfamily_living_alone,has_65_plus,21.0,1,syn_t014_h0000006
14000US06089010805,8900,8,2,1,2.0,2.0,28800.0,25000_29999,2,other_male_householder,has_65_plus,8.0,2,syn_t014_h0000007
14000US06089010805,8900,41,2,1,1.0,1.0,60000.0,60000_74999,1,married_couple,no_65_plus,41.0,2,syn_t014_h0000008
14000US06089010805,8900,21,2,1,2.0,1.0,155000.0,150000_199999,2,married_couple,no_65_plus,21.0,2,syn_t014_h0000009
14000US06089010805,8900,15,1,1,1.0,4.0,25000.0,25000_29999,1,nonfamily_living_alone,no_65_plus,15.0,1,syn_t014_h0000010
14000US06089010805,8900,8,3,1,3.0,1.0,65500.0,60000_74999,3,married_couple,has_65_plus,8.0,3,syn_t014_h0000011
14000US06089010805,8900,78,5,1,1.0,1.0,24000.0,20000_24999,1,married_couple,no_65_plus,78.0,5,syn_t014_h0000012
14000US06089010805,8900,20,1,1,3.0,4.0,28100.0,25000_29999,3,nonfamily_living_alone,has_65_plus,20.0,1,syn_t014_h0000013
14000US06089010805,8900,53,3,1,2.0,1.0,32500.0,30000_34999,2,married_couple,no_65_plus,53.0,3,syn_t014_h0000014
14000US06089010805,8900,31,2,1,1.0,1.0,14800.0,10000_14999,1,married_couple,has_65_plus,31.0,2,syn_t014_h0000015
14000US06089010805,8900,14,3,1,1.0,3.0,20000.0,20000_24999,1,other_female_householder,no_65_plus,14.0,3,syn_t014_h0000016
14000US06089010805,8900,68,1,1,1.0,4.0,15000.0,15000_19999,1,nonfamily_living_alone,no_65_plus,68.0,1,syn_t014_h0000017
14000US06089010805,8900,71,2,1,2.0,1.0,64000.0,60000_74999,2,married_couple,no_65_plus,71.0,2,syn_t014_h0000018
14000US06089010805,8900,25,2,1,3.0,1.0,393300.0,200000_plus,3,married_couple,has_65_plus,25.0,2,syn_t014_h0000019
14000US06089010805,8900,17,3,1,2.0,1.0,152000.0,150000_199999,2,married_couple,no_65_plus,17.0,3,syn_t014_h0000020
14000US06089010805,8900,24,2,1,3.0,1.0,138500.0,125000_149999,3,married_couple,no_65_plus,24.0,2,syn_t014_h0000021
14000US06089010805,8900,20,2,1,3.0,5.0,55000.0,50000_59999,3,nonfamily_living_alone,no_65_plus,20.0,2,syn_t014_h0000022
14000US06089010805,8900,63,4,1,1.0,1.0,38500.0,35000_39999,1,married_couple,no_65_plus,63.0,4,syn_t014_h0000023
14000US06089010805,8900,12,1,1,1.0,6.0,135500.0,125000_149999,1,nonfamily_not_living_alone,no_65_plus,12.0,1,syn_t014_h0000024
14000US06089010805,8900,16,1,1,2.0,4.0,35000.0,35000_39999,2,nonfamily_living_alone,no_65_plus,16.0,1,syn_t014_h0000025
14000US06089010805,8900,17,2,1,1.0,3.0,29000.0,25000_29999,1,other_female_householder,has_65_plus,17.0,2,syn_t014_h0000026
14000US06089010805,8900,23,2,1,1.0,1.0,26500.0,25000_29999,1,married_couple,no_65_plus,23.0,2,syn_t014_h0000027
14000US06089010806,8900,6,1,1,1.0,4.0,650.0,lt_10000,1,nonfamily_living_alone,no_65_plus,6.0,1,syn_t015_h0000001
14000US06089010806,8900,12,2,1,1.0,5.0,18200.0,15000_19999,1,nonfamily_living_alone,no_65_plus,12.0,2,syn_t015_h0000002
14000US06089010806,8900,11,1,1,1.0,4.0,3100.0,lt_10000,1,nonfamily_living_alone,no_65_plus,11.0,1,syn_t015_h0000003
14000US06089010806,8900,34,4,1,1.0,3.0,25200.0,25000_29999,1,other_female_householder,no_65_plus,34.0,4,syn_t015_h0000004
14000US06089010806,8900,7,1,1,0.0,4.0,15000.0,15000_19999,0,nonfamily_living_alone,has_65_plus,7.0,1,syn_t015_h0000005
14000US06089010806,8900,10,1,1,0.0,4.0,42100.0,40000_44999,0,nonfamily_living_alone,has_65_plus,10.0,1,syn_t015_h0000006
14000US06089010806,8900,18,5,1,2.0,1.0,120000.0,100000_124999,2,married_couple,no_65_plus,18.0,5,syn_t015_h0000007
14000US06089010806,8900,20,1,1,0.0,4.0,12900.0,10000_14999,0,nonfamily_living_alone,no_65_plus,20.0,1,syn_t015_h0000008
14000US06089010806,8900,13,5,1,3.0,2.0,87800.0,75000_99999,3,other_male_householder,has_65_plus,13.0,5,syn_t015_h0000009
14000US06089010806,8900,13,1,1,1.0,4.0,34900.0,30000_34999,1,nonfamily_living_alone,has_65_plus,13.0,1,syn_t015_h0000010
14000US06089010806,8900,36,1,1,1.0,4.0,20400.0,20000_24999,1,nonfamily_living_alone,has_65_plus,36.0,1,syn_t015_h0000011
14000US06089010806,8900,11,1,1,1.0,4.0,33300.0,30000_34999,1,nonfamily_living_alone,has_65_plus,11.0,1,syn_t015_h0000012
14000US06089010806,8900,31,1,1,0.0,4.0,0.0,lt_10000,0,nonfamily_living_alone,no_65_plus,31.0,1,syn_t015_h0000013
14000US06089010806,8900,4,1,1,3.0,6.0,4300.0,lt_10000,3,nonfamily_not_living_alone,has_65_plus,4.0,1,syn_t015_h0000014
14000US06089010806,8900,13,1,1,2.0,4.0,26400.0,25000_29999,2,nonfamily_living_alone,has_65_plus,13.0,1,syn_t015_h0000015
14000US06089010806,8900,52,2,1,2.0,2.0,46800.0,45000_49999,2,other_male_householder,no_65_plus,52.0,2,syn_t015_h0000016
14000US06089010806,8900,18,1,1,2.0,4.0,27700.0,25000_29999,2,nonfamily_living_alone,has_65_plus,18.0,1,syn_t015_h0000017
14000US06089010806,8900,59,2,1,2.0,5.0,119000.0,100000_124999,2,nonfamily_living_alone,no_65_plus,59.0,2,syn_t015_h0000018
14000US06089010806,8900,20,3,1,1.0,1.0,12400.0,10000_14999,1,married_couple,no_65_plus,20.0,3,syn_t015_h0000019
14000US06089010806,8900,12,4,1,2.0,3.0,36400.0,35000_39999,2,other_female_householder,no_65_plus,12.0,4,syn_t015_h0000020
14000US06089010807,8900,11,4,1,3.0,1.0,155920.0,150000_199999,3,married_couple,no_65_plus,11.0,4,syn_t016_h0000001
14000US06089010807,8900,10,1,1,0.0,4.0,190000.0,150000_199999,0,nonfamily_living_alone,has_65_plus,10.0,1,syn_t016_h0000002
14000US06089010807,8900,5,2,1,2.0,1.0,146500.0,125000_149999,2,married_couple,has_65_plus,5.0,2,syn_t016_h0000003
14000US06089010807,8900,62,2,1,2.0,1.0,52600.0,50000_59999,2,married_couple,has_65_plus,62.0,2,syn_t016_h0000004
14000US06089010807,8900,16,2,1,2.0,1.0,84000.0,75000_99999,2,married_couple,no_65_plus,16.0,2,syn_t016_h0000005
14000US06089010807,8900,11,2,1,0.0,3.0,63200.0,60000_74999,0,other_female_householder,no_65_plus,11.0,2,syn_t016_h0000006
14000US06089010807,8900,31,4,1,2.0,1.0,113400.0,100000_124999,2,married_couple,has_65_plus,31.0,4,syn_t016_h0000007
14000US06089010807,8900,13,2,1,0.0,5.0,21800.0,20000_24999,0,nonfamily_living_alone,no_65_plus,13.0,2,syn_t016_h0000008
14000US06089010807,8900,40,4,1,2.0,1.0,190000.0,150000_199999,2,married_couple,no_65_plus,40.0,4,syn_t016_h0000009
14000US06089010807,8900,36,3,1,4.0,3.0,62000.0,60000_74999,4_plus,other_female_householder,no_65_plus,36.0,3,syn_t016_h0000010
14000US06089010807,8900,34,1,1,1.0,4.0,15200.0,15000_19999,1,nonfamily_living_alone,has_65_plus,34.0,1,syn_t016_h0000011
14000US06089010807,8900,71,2,1,3.0,5.0,50000.0,50000_59999,3,nonfamily_living_alone,no_65_plus,71.0,2,syn_t016_h0000012
14000US06089010807,8900,43,3,1,0.0,1.0,32000.0,30000_34999,0,married_couple,has_65_plus,43.0,3,syn_t016_h0000013
14000US06089010807,8900,60,1,1,1.0,6.0,62600.0,60000_74999,1,nonfamily_not_living_alone,has_65_plus,60.0,1,syn_t016_h0000014
14000US06089010807,8900,20,2,1,3.0,1.0,95000.0,75000_99999,3,married_couple,has_65_plus,20.0,2,syn_t016_h0000015
14000US06089010807,8900,24,2,1,3.0,1.0,138500.0,125000_149999,3,married_couple,no_65_plus,24.0,2,syn_t016_h0000016
14000US06089010807,8900,25,1,1,1.0,4.0,15850.0,15000_19999,1,nonfamily_living_alone,no_65_plus,25.0,1,syn_t016_h0000017
14000US06089010807,8900,19,2,1,1.0,3.0,40400.0,40000_44999,1,other_female_householder,has_65_plus,19.0,2,syn_t016_h0000018
14000US06089010807,8900,12,2,1,3.0,1.0,51100.0,50000_59999,3,married_couple,no_65_plus,12.0,2,syn_t016_h0000019
14000US06089010807,8900,16,1,1,1.0,4.0,35000.0,35000_39999,1,nonfamily_living_alone,no_65_plus,16.0,1,syn_t016_h0000020
14000US06089010807,8900,17,5,1,2.0,1.0,86000.0,75000_99999,2,married_couple,no_65_plus,17.0,5,syn_t016_h0000021
14000US06089010807,8900,21,6,1,2.0,1.0,72000.0,60000_74999,2,married_couple,no_65_plus,21.0,6,syn_t016_h0000022
14000US06089010807,8900,7,2,1,3.0,1.0,95000.0,75000_99999,3,married_couple,no_65_plus,7.0,2,syn_t016_h0000023
14000US06089010807,8900,10,2,1,2.0,1.0,47600.0,45000_49999,2,married_couple,has_65_plus,10.0,2,syn_t016_h0000024
14000US06089010900,8900,22,2,1,1.0,3.0,16500.0,15000_19999,1,other_female_householder,no_65_plus,22.0,2,syn_t017_h0000001
14000US06089010900,8900,56,5,1,0.0,1.0,16000.0,15000_19999,0,married_couple,no_65_plus,56.0,5,syn_t017_h0000002
14000US06089010900,8900,61,2,1,1.0,3.0,369000.0,200000_plus,1,other_female_householder,has_65_plus,61.0,2,syn_t017_h0000003
14000US06089010900,8900,7,3,1,2.0,1.0,224000.0,200000_plus,2,married_couple,no_65_plus,7.0,3,syn_t017_h0000004
14000US06089010900,8900,61,4,1,1.0,3.0,10350.0,10000_14999,1,other_female_householder,no_65_plus,61.0,4,syn_t017_h0000005
14000US06089010900,8900,68,4,1,3.0,1.0,44500.0,40000_44999,3,married_couple,no_65_plus,68.0,4,syn_t017_h0000006
14000US06089010900,8900,38,1,1,4.0,4.0,18400.0,15000_19999,4_plus,nonfamily_living_alone,no_65_plus,38.0,1,syn_t017_h0000007
14000US06089010900,8900,30,4,1,1.0,1.0,63000.0,60000_74999,1,married_couple,no_65_plus,30.0,4,syn_t017_h0000008
14000US06089010900,8900,23,3,1,3.0,1.0,242100.0,200000_plus,3,married_couple,no_65_plus,23.0,3,syn_t017_h0000009
14000US06089010900,8900,38,1,1,0.0,4.0,10400.0,10000_14999,0,nonfamily_living_alone,no_65_plus,38.0,1,syn_t017_h0000010
14000US06089010900,8900,16,1,1,1.0,4.0,18700.0,15000_19999,1,nonfamily_living_alone,has_65_plus,16.0,1,syn_t017_h0000011
14000US06089010900,8900,27,1,1,1.0,6.0,14700.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,27.0,1,syn_t017_h0000012
14000US06089010900,8900,15,2,1,1.0,3.0,51600.0,50000_59999,1,other_female_householder,no_65_plus,15.0,2,syn_t017_h0000013
14000US06089010900,8900,15,2,1,2.0,1.0,240000.0,200000_plus,2,married_couple,no_65_plus,15.0,2,syn_t017_h0000014
14000US06089010900,8900,12,1,1,1.0,4.0,18600.0,15000_19999,1,nonfamily_living_alone,no_65_plus,12.0,1,syn_t017_h0000015
14000US06089010900,8900,23,2,1,3.0,1.0,96000.0,75000_99999,3,married_couple,no_65_plus,23.0,2,syn_t017_h0000016
14000US06089010900,8900,4,2,1,0.0,1.0,181300.0,150000_199999,0,married_couple,no_65_plus,4.0,2,syn_t017_h0000017
14000US06089010900,8900,17,4,1,5.0,1.0,57700.0,50000_59999,4_plus,married_couple,has_65_plus,17.0,4,syn_t017_h0000018
14000US06089010900,8900,73,1,1,0.0,4.0,29200.0,25000_29999,0,nonfamily_living_alone,no_65_plus,73.0,1,syn_t017_h0000019
14000US06089010900,8900,9,1,1,1.0,6.0,17300.0,15000_19999,1,nonfamily_not_living_alone,has_65_plus,9.0,1,syn_t017_h0000020
14000US06089010900,8900,42,4,1,0.0,3.0,14400.0,10000_14999,0,other_female_householder,no_65_plus,42.0,4,syn_t017_h0000021
14000US06089010900,8900,12,7,1,3.0,1.0,40000.0,40000_44999,3,married_couple,no_65_plus,12.0,7,syn_t017_h0000022
14000US06089010900,8900,36,3,1,2.0,3.0,88000.0,75000_99999,2,other_female_householder,has_65_plus,36.0,3,syn_t017_h0000023
14000US06089010900,8900,11,4,1,2.0,3.0,64500.0,60000_74999,2,other_female_householder,no_65_plus,11.0,4,syn_t017_h0000024
14000US06089011001,8900,16,4,1,3.0,1.0,117000.0,100000_124999,3,married_couple,no_65_plus,16.0,4,syn_t018_h0000001
14000US06089011001,8900,9,2,1,2.0,1.0,210000.0,200000_plus,2,married_couple,has_65_plus,9.0,2,syn_t018_h0000002
14000US06089011001,8900,24,2,1,3.0,1.0,173000.0,150000_199999,3,married_couple,no_65_plus,24.0,2,syn_t018_h0000003
14000US06089011001,8900,7,2,1,2.0,1.0,125000.0,125000_149999,2,married_couple,no_65_plus,7.0,2,syn_t018_h0000004
14000US06089011001,8900,13,4,1,2.0,1.0,27600.0,25000_29999,2,married_couple,no_65_plus,13.0,4,syn_t018_h0000005
14000US06089011001,8900,12,2,1,2.0,1.0,53300.0,50000_59999,2,married_couple,has_65_plus,12.0,2,syn_t018_h0000006
14000US06089011001,8900,34,3,1,3.0,2.0,143800.0,125000_149999,3,other_male_householder,no_65_plus,34.0,3,syn_t018_h0000007
14000US06089011001,8900,28,2,1,3.0,1.0,126000.0,125000_149999,3,married_couple,no_65_plus,28.0,2,syn_t018_h0000008
14000US06089011001,8900,16,1,1,1.0,4.0,59400.0,50000_59999,1,nonfamily_living_alone,has_65_plus,16.0,1,syn_t018_h0000009
14000US06089011002,8900,13,2,1,3.0,1.0,63404.0,60000_74999,3,married_couple,has_65_plus,13.0,2,syn_t019_h0000001
14000US06089011002,8900,44,1,1,2.0,4.0,126900.0,125000_149999,2,nonfamily_living_alone,has_65_plus,44.0,1,syn_t019_h0000002
14000US06089011002,8900,5,2,1,2.0,1.0,93500.0,75000_99999,2,married_couple,has_65_plus,5.0,2,syn_t019_h0000003
14000US06089011002,8900,12,2,1,2.0,1.0,86400.0,75000_99999,2,married_couple,has_65_plus,12.0,2,syn_t019_h0000004
14000US06089011002,8900,11,4,1,4.0,7.0,118000.0,100000_124999,4_plus,nonfamily_not_living_alone,no_65_plus,11.0,4,syn_t019_h0000005
14000US06089011002,8900,25,2,1,2.0,1.0,254000.0,200000_plus,2,married_couple,no_65_plus,25.0,2,syn_t019_h0000006
14000US06089011002,8900,15,3,1,3.0,5.0,35800.0,35000_39999,3,nonfamily_living_alone,no_65_plus,15.0,3,syn_t019_h0000007
14000US06089011002,8900,11,1,1,1.0,4.0,26004.0,25000_29999,1,nonfamily_living_alone,no_65_plus,11.0,1,syn_t019_h0000008
14000US06089011002,8900,56,4,1,2.0,1.0,38000.0,35000_39999,2,married_couple,no_65_plus,56.0,4,syn_t019_h0000009
14000US06089011002,8900,13,1,1,3.0,4.0,75000.0,75000_99999,3,nonfamily_living_alone,no_65_plus,13.0,1,syn_t019_h0000010
14000US06089011002,8900,70,1,1,1.0,4.0,10000.0,10000_14999,1,nonfamily_living_alone,no_65_plus,70.0,1,syn_t019_h0000011
14000US06089011002,8900,45,5,1,1.0,1.0,30000.0,30000_34999,1,married_couple,no_65_plus,45.0,5,syn_t019_h0000012
14000US06089011002,8900,35,1,1,1.0,6.0,13600.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35.0,1,syn_t019_h0000013
14000US06089011002,8900,23,2,1,2.0,1.0,61400.0,60000_74999,2,married_couple,has_65_plus,23.0,2,syn_t019_h0000014
14000US06089011002,8900,9,2,1,2.0,2.0,27600.0,25000_29999,2,other_male_householder,has_65_plus,9.0,2,syn_t019_h0000015
14000US06089011002,8900,56,2,1,1.0,2.0,120000.0,100000_124999,1,other_male_householder,no_65_plus,56.0,2,syn_t019_h0000016
14000US06089011002,8900,42,3,1,2.0,3.0,50000.0,50000_59999,2,other_female_householder,no_65_plus,42.0,3,syn_t019_h0000017
